sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Svornostia; s__Svornostia sp945878865
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.44	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DASXRF01; s__DASXRF01 sp036506755
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVQBC01; s__CAVQBC01 sp963848415
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.43	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVQBC01; s__CAVQBC01 sp963710665
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.16	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Capillimicrobium; s__Capillimicrobium SPIREOTU_00841673
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.18	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Capillimicrobium; s__Capillimicrobium sp019683665
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Capillimicrobium; s__Capillimicrobium sp035565675
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.24	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVVSD01; s__CAVVSD01 sp963750895
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVVSD01; s__CAVVSD01 sp963757125
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.94	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVVSD01; s__CAVVSD01 sp963837655
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.35	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CAVVSD01; s__CAVVSD01 SPIREOTU_00493896
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__Conexibacter sp963718675
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.22	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__Conexibacter sp051953595
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVT01; s__CADCVT01 sp036389485
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.62	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__CADCVT01; s__CADCVT01 sp036389155
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JACCYI01; s__JACCYI01 sp963828075
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JACCYI01; s__JACCYI01 sp036389195
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDM01; s__DATBDM01 sp034664425
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__DATBDM01; s__DATBDM01 sp036269915
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.03	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SMAGOTU_16506; s__SMAGOTU_16506 SMAGOTU_16506
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__SPIREOTU_00907282; s__SPIREOTU_00907282 SPIREOTU_00907282
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__VAWY01; s__VAWY01 sp036732205
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__JALYMR01; s__JALYMR01 sp030773615
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.74	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__CAVRTK01; s__CAVRTK01 sp963724205
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.81	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 SPIREOTU_00061471
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 sp963811205
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.3	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 sp963729205
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 sp046727635
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.61	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JAICJR01; s__JAICJR01 sp036555755
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JADGHQ01; s__JADGHQ01 sp019683805
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.04	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATBDN01; s__DATBDN01 sp036269895
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.62	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DATBDN01; s__DATBDN01 sp963715995
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.69	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASPHG01; s__DASPHG01 sp963839405
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__DASPHG01; s__DASPHG01 sp963849605
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37; s__AC-37 sp034664365
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.53	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37; s__AC-37 sp035275105
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.44	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37; s__AC-37 sp045805345
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__AC-37; s__AC-37 sp036389295
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.52	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__SPIREOTU_01952130; s__SPIREOTU_01952130 SPIREOTU_01952130
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JACCZR01; s__JACCZR01 sp963810745
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JBBDYQ01; s__JBBDYQ01 sp035553855
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae; g__JBBDYQ01; s__JBBDYQ01 sp040901445
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	4.5	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9; s__3-1-20CM-4-69-9 sp005888435
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.97	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__3-1-20CM-4-69-9; s__3-1-20CM-4-69-9 sp046724095
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	5.07	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 SPIREOTU_00061500
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.59	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp036260475
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	12.58	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp045805965
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.58	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Palsa-739; s__Palsa-739 sp045806005
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32; s__AC-32 sp005883335
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	5.2	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-32; s__AC-32 sp963717475
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	10.06	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-600; s__PALSA-600 sp046765815
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01; s__DASVFB01 sp045806505
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01; s__DASVFB01 sp963708685
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASVFB01; s__DASVFB01 sp963766345
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14; s__13-2-20CM-68-14 SPIREOTU_01099674
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.16	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14; s__13-2-20CM-68-14 sp046723355
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.39	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__13-2-20CM-68-14; s__13-2-20CM-68-14 sp005888315
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.49	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATBLE01; s__DATBLE01 sp963847305
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATBLE01; s__DATBLE01 sp036555585
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASSSQ01; s__DASSSQ01 sp963839285
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DASSSQ01; s__DASSSQ01 sp035708405
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.62	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__DATEOR01; s__DATEOR01 sp963766725
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVZAC01; s__CAVZAC01 sp963773175
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SMAGOTU_04220; s__SMAGOTU_04220 SMAGOTU_04220
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-50; s__AC-50 sp005885565
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.05	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01666299; s__SPIREOTU_01666299 SPIREOTU_01666299
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.81	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01666299; s__SPIREOTU_01666299 GEMOTU_04088
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__CAVQZA01; s__CAVQZA01 sp963746005
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__PALSA-612; s__PALSA-612 sp963742925
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACCTU01; s__JACCTU01 sp963737405
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__JACVRM01; s__JACVRM01 sp963817375
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__SPIREOTU_01599924; s__SPIREOTU_01599924 SPIREOTU_01599924
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__AC-16; s__AC-16 sp005884575
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__GEMOTU_08683; s__GEMOTU_08683 GEMOTU_08683
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01; s__JAICJC01 sp963805545
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.21	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICJC01; s__JAICJC01 sp963731515
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICYJ01; s__JAICYJ01 sp963766445
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICYJ01; s__JAICYJ01 sp035695105
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01; g__JAICYJ01; s__JAICYJ01 sp036263035
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__CAWCFJ01; s__CAWCFJ01 sp963794695
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__JALYLC01; s__JALYLC01 sp030774435
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__JALYLC01; s__JALYLC01 sp035696365
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01; g__JALYLC01; s__JALYLC01 sp963743275
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	7.0	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B; s__Blastococcus_B sp000620185
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	8.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter sp000620205
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter; s__Modestobacter roseus
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	6.66	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Petropleomorpha; s__Petropleomorpha daqingensis
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	6.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus; s__Geodermatophilus siccatus
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	7.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus; s__Geodermatophilus chilensis
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__YIM-151500; s__YIM-151500 sp025716945
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVRRZ01; s__CAVRRZ01 sp963723745
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella GCMETA_01302173
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella sp000701365
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella sp003319125
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella; s__Trujillonella endophytica
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	2.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVZOY01; s__CAVZOY01 sp963777095
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__Klenkia sesuvii
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia; s__Klenkia brasiliensis
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	8.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium sp021154745
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	5.17	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia charpentierae
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia MGYG000497527
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora callitridis
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.21	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora; s__Actinomycetospora sp963786585
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	3.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__GCA-003244245; s__GCA-003244245 sp036378735
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis; s__Amycolatopsis sp040638285
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Hamadaea; s__Hamadaea tsunoensis
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora; s__Micromonospora sp043197575
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans; s__Jatrophihabitans sp963775175
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.05	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A; s__Jatrophihabitans_A sp035940975
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.8	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A; s__Jatrophihabitans_A sp036389215
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	1.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__CADCTP01; s__CADCTP01 sp963770145
Caro-Soil-SIP-pooled__LS72_23__27677__L1_S47_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__CADCTP01; s__CADCTP01 sp963803135
