b'localtime,baroTrend3Hr,baro,temp,windSpeed,windSpeedAvg10Min,windDirection,humidity,rainRate,solarRadiation,stormRain,currentDateOfStorm,dayRain_c,monthRain_c,yearRain_c,dayET_c,monthET_c,yearET_c,transmitterBattery,consoleBattery,commStatus,dayHigh_c,dayLow_c,dewPoint_c,uvIndex,utcdatetime,localizeddatetime\r\n'
b'2023-01-24T02:15:00Z,,,46.0,2.0,,255.822834645669,64.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,46.0,,2023-01-24T02:15:00Z,2023-01-23 18:15:00-08:00\r\n'
b'2023-01-24T02:30:00Z,,,45.8,2.0,,271.370078740157,64.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,45.8,,2023-01-24T02:30:00Z,2023-01-23 18:30:00-08:00\r\n'
b'2023-01-24T02:45:00Z,,,45.1,0.0,,234.622047244094,65.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,45.1,,2023-01-24T02:45:00Z,2023-01-23 18:45:00-08:00\r\n'
b'2023-01-24T03:00:00Z,,,45.5,1.0,,267.129921259843,65.0,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,45.5,,2023-01-24T03:00:00Z,2023-01-23 19:00:00-08:00\r\n'
b'2023-01-24T03:15:00Z,,,45.7,1.0,,277.023622047244,64.0,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,45.7,,2023-01-24T03:15:00Z,2023-01-23 19:15:00-08:00\r\n'
b'2023-01-24T03:30:00Z,,,43.3,0.0,,277.023622047244,68.0,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,43.3,,2023-01-24T03:30:00Z,2023-01-23 19:30:00-08:00\r\n'
b'2023-01-24T03:45:00Z,,,43.6,0.0,,277.023622047244,67.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,43.6,,2023-01-24T03:45:00Z,2023-01-23 19:45:00-08:00\r\n'
b'2023-01-24T04:00:00Z,,,42.7,3.0,,284.090551181102,71.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,42.7,,2023-01-24T04:00:00Z,2023-01-23 20:00:00-08:00\r\n'
b'2023-01-24T04:15:00Z,,,42.0,3.0,,295.397637795276,72.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,42.0,,2023-01-24T04:15:00Z,2023-01-23 20:15:00-08:00\r\n'
b'2023-01-24T04:30:00Z,,,44.3,1.0,,260.062992125984,67.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,44.3,,2023-01-24T04:30:00Z,2023-01-23 20:30:00-08:00\r\n'
b'2023-01-24T04:45:00Z,,,42.1,0.0,,344.866141732283,71.0,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,42.1,,2023-01-24T04:45:00Z,2023-01-23 20:45:00-08:00\r\n'
b'2023-01-24T05:00:00Z,,,42.3,0.0,,344.866141732283,72.0,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,42.3,,2023-01-24T05:00:00Z,2023-01-23 21:00:00-08:00\r\n'
b'2023-01-24T05:15:00Z,,,41.4,2.0,,277.023622047244,75.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,41.4,,2023-01-24T05:15:00Z,2023-01-23 21:15:00-08:00\r\n'
b'2023-01-24T05:30:00Z,,,43.3,0.0,,255.822834645669,71.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,43.3,,2023-01-24T05:30:00Z,2023-01-23 21:30:00-08:00\r\n'
b'2023-01-24T05:45:00Z,,,41.7,0.0,,250.169291338583,73.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,41.7,,2023-01-24T05:45:00Z,2023-01-23 21:45:00-08:00\r\n'
b'2023-01-24T06:00:00Z,,,40.7,0.0,,254.409448818898,76.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,40.7,,2023-01-24T06:00:00Z,2023-01-23 22:00:00-08:00\r\n'
b'2023-01-24T06:15:00Z,,,43.2,2.0,,282.677165354331,72.0,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,43.2,,2023-01-24T06:15:00Z,2023-01-23 22:15:00-08:00\r\n'
b'2023-01-24T06:30:00Z,,,40.4,1.0,,291.157480314961,75.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,40.4,,2023-01-24T06:30:00Z,2023-01-23 22:30:00-08:00\r\n'
b'2023-01-24T06:45:00Z,,,40.6,1.0,,291.157480314961,76.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,40.6,,2023-01-24T06:45:00Z,2023-01-23 22:45:00-08:00\r\n'
b'2023-01-24T07:00:00Z,,,42.7,2.0,,248.755905511811,73.0,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,42.7,,2023-01-24T07:00:00Z,2023-01-23 23:00:00-08:00\r\n'
b'2023-01-24T07:15:00Z,,,40.9,0.0,,269.956692913386,75.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,40.9,,2023-01-24T07:15:00Z,2023-01-23 23:15:00-08:00\r\n'
b'2023-01-24T07:30:00Z,,,40.8,0.0,,271.370078740157,75.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,40.8,,2023-01-24T07:30:00Z,2023-01-23 23:30:00-08:00\r\n'
b'2023-01-24T07:45:00Z,,,40.3,3.0,,282.677165354331,77.5,,0.0,,,0.0,13.01,23.68,0.31117927476672,4.04320692682316,23.1459031194637,,,,56.6,40.3,40.3,,2023-01-24T07:45:00Z,2023-01-23 23:45:00-08:00\r\n'
b'2023-01-24T08:00:00Z,,,39.6,1.0,,292.570866141732,78.0,,0.0,,,0.0,13.01,23.68,0.0,4.04320692682316,23.1459031194637,,,,64.6,36.7,39.6,,2023-01-24T08:00:00Z,2023-01-24 00:00:00-08:00\r\n'
b'2023-01-24T08:15:00Z,,,40.7,3.0,,277.023622047244,77.5,,0.0,,,0.0,13.01,23.68,0.0,4.04320692682316,23.1459031194637,,,,64.6,36.7,40.7,,2023-01-24T08:15:00Z,2023-01-24 00:15:00-08:00\r\n'
b'2023-01-24T08:30:00Z,,,40.8,0.0,,277.023622047244,75.5,,0.0,,,0.0,13.01,23.68,0.0,4.04320692682316,23.1459031194637,,,,64.6,36.7,40.8,,2023-01-24T08:30:00Z,2023-01-24 00:30:00-08:00\r\n'
b'2023-01-24T08:45:00Z,,,38.9,3.0,,285.503937007874,80.0,,0.0,,,0.0,13.01,23.68,0.0,4.04320692682316,23.1459031194637,,,,64.6,36.7,38.9,,2023-01-24T08:45:00Z,2023-01-24 00:45:00-08:00\r\n'
b'2023-01-24T09:00:00Z,,,38.3,2.0,,261.476377952756,81.5,,0.0,,,0.0,13.01,23.68,0.0,4.04320692682316,23.1459031194637,,,,64.6,36.7,38.3,,2023-01-24T09:00:00Z,2023-01-24 01:00:00-08:00\r\n'
b'2023-01-24T09:15:00Z,,,39.0,0.0,,261.476377952756,81.0,,0.0,,,0.0,13.01,23.68,0.0,4.04320692682316,23.1459031194637,,,,64.6,36.7,39.0,,2023-01-24T09:15:00Z,2023-01-24 01:15:00-08:00\r\n'
b'2023-01-24T09:30:00Z,,,38.8,1.0,,269.956692913386,81.0,,0.0,,,0.0,13.01,23.68,0.0,4.04320692682316,23.1459031194637,,,,64.6,36.7,38.8,,2023-01-24T09:30:00Z,2023-01-24 01:30:00-08:00\r\n'
b'2023-01-24T09:45:00Z,,,38.1,2.0,,209.181102362205,82.5,,0.0,,,0.0,13.01,23.68,4.05783460559176e-05,4.04324750516922,23.1459436978098,,,,64.6,36.7,38.1,,2023-01-24T09:45:00Z,2023-01-24 01:45:00-08:00\r\n'
b'2023-01-24T10:00:00Z,,,39.8,2.0,,293.984251968504,77.0,,0.0,,,0.0,13.01,23.68,0.000101124021668864,4.04330805084483,23.1460042434854,,,,64.6,36.7,39.8,,2023-01-24T10:00:00Z,2023-01-24 02:00:00-08:00\r\n'
b'2023-01-24T10:15:00Z,,,37.9,0.0,,292.570866141732,81.0,,0.0,,,0.0,13.01,23.68,0.000132122389234028,4.0433390492124,23.146035241853,,,,64.6,36.7,37.9,,2023-01-24T10:15:00Z,2023-01-24 02:15:00-08:00\r\n'
b'2023-01-24T10:30:00Z,,,40.4,2.0,,281.263779527559,74.5,,0.0,,,0.0,13.01,23.68,0.00016584173438922,4.04337276855756,23.1460689611982,,,,64.6,36.7,40.4,,2023-01-24T10:30:00Z,2023-01-24 02:30:00-08:00\r\n'
b'2023-01-24T10:45:00Z,,,38.0,3.0,,277.023622047244,79.5,,0.0,,,0.0,13.01,23.68,0.000249755691031848,4.0434566825142,23.1461528751548,,,,64.6,36.7,38.0,,2023-01-24T10:45:00Z,2023-01-24 02:45:00-08:00\r\n'
b'2023-01-24T11:00:00Z,,,38.6,1.0,,206.354330708661,77.5,,0.0,,,0.0,13.01,23.68,0.000313466299872443,4.04352039312304,23.1462165857636,,,,64.6,36.7,38.6,,2023-01-24T11:00:00Z,2023-01-24 03:00:00-08:00\r\n'
b'2023-01-24T11:15:00Z,,,38.4,0.0,,289.744094488189,76.0,,0.0,,,0.0,13.01,23.68,0.000325485698470737,4.04353241252164,23.1462286051622,,,,64.6,36.7,38.4,,2023-01-24T11:15:00Z,2023-01-24 03:15:00-08:00\r\n'
b'2023-01-24T11:30:00Z,,,38.3,3.0,,285.503937007874,76.5,,0.0,,,0.0,13.01,23.68,0.000381042991401568,4.04358796981457,23.1462841624551,,,,64.6,36.7,38.3,,2023-01-24T11:30:00Z,2023-01-24 03:30:00-08:00\r\n'
b'2023-01-24T11:45:00Z,,,39.8,0.0,,250.169291338583,73.0,,0.0,,,0.0,13.01,23.68,0.000441809791828504,4.043648736615,23.1463449292555,,,,64.6,36.7,39.8,,2023-01-24T11:45:00Z,2023-01-24 03:45:00-08:00\r\n'
b'2023-01-24T12:00:00Z,,,38.9,3.0,,292.570866141732,74.5,,0.0,,,0.0,13.01,23.68,0.000505860791789429,4.04371278761496,23.1464089802555,,,,64.6,36.7,38.9,,2023-01-24T12:00:00Z,2023-01-24 04:00:00-08:00\r\n'
b'2023-01-24T12:15:00Z,,,37.9,1.0,,347.692913385827,78.5,,0.0,,,0.0,13.01,23.68,0.000576507991790951,4.04378343481496,23.1464796274555,,,,64.6,36.7,37.9,,2023-01-24T12:15:00Z,2023-01-24 04:15:00-08:00\r\n'
b'2023-01-24T12:30:00Z,,,38.7,3.0,,285.503937007874,76.5,,0.0,,,0.0,13.01,23.68,0.000643591997909213,4.04385051882108,23.1465467114616,,,,64.6,36.7,38.7,,2023-01-24T12:30:00Z,2023-01-24 04:30:00-08:00\r\n'
b'2023-01-24T12:45:00Z,,,38.2,0.0,,274.196850393701,75.0,,0.0,,,0.0,13.01,23.68,0.00070066954513403,4.0439075963683,23.1466037890088,,,,64.6,36.7,38.2,,2023-01-24T12:45:00Z,2023-01-24 04:45:00-08:00\r\n'
b'2023-01-24T13:00:00Z,,,38.2,3.0,,269.956692913386,75.0,,0.0,,,0.0,13.01,23.68,0.000759423692395768,4.04396635051556,23.1466625431561,,,,64.6,36.7,38.2,,2023-01-24T13:00:00Z,2023-01-24 05:00:00-08:00\r\n'
b'2023-01-24T13:15:00Z,,,39.5,1.0,,217.661417322835,71.0,,0.0,,,0.0,13.01,23.68,0.000842904593711966,4.04404983141688,23.1467460240574,,,,64.6,36.7,39.5,,2023-01-24T13:15:00Z,2023-01-24 05:15:00-08:00\r\n'
b'2023-01-24T13:30:00Z,,,40.7,0.0,,278.437007874016,67.0,,0.0,,,0.0,13.01,23.68,0.000863182815995004,4.04407010963916,23.1467663022797,,,,64.6,36.7,40.7,,2023-01-24T13:30:00Z,2023-01-24 05:30:00-08:00\r\n'
b'2023-01-24T13:45:00Z,,,41.2,2.0,,258.649606299213,64.5,,0.0,,,0.0,13.01,23.68,0.000923292515493402,4.04413021933866,23.1468264119792,,,,64.6,36.7,41.2,,2023-01-24T13:45:00Z,2023-01-24 05:45:00-08:00\r\n'
b'2023-01-24T14:00:00Z,,,39.0,1.0,,258.649606299213,68.5,,0.0,,,0.0,13.01,23.68,0.00100934166875532,4.04421626849192,23.1469124611325,,,,64.6,36.7,39.0,,2023-01-24T14:00:00Z,2023-01-24 06:00:00-08:00\r\n'
b'2023-01-24T14:15:00Z,,,37.3,1.0,,329.318897637795,72.0,,0.0,,,0.0,13.01,23.68,0.00105671261813752,4.0442636394413,23.1469598320819,,,,64.6,36.7,37.3,,2023-01-24T14:15:00Z,2023-01-24 06:15:00-08:00\r\n'
b'2023-01-24T14:30:00Z,,,38.0,2.0,,272.783464566929,72.5,,0.0,,,0.0,13.01,23.68,0.0011220310947433,4.04432895791791,23.1470251505585,,,,64.6,36.7,38.0,,2023-01-24T14:30:00Z,2023-01-24 06:30:00-08:00\r\n'
b'2023-01-24T14:45:00Z,,,36.7,1.0,,275.610236220472,74.0,,7.0,,,0.0,13.01,23.68,0.00119059490553729,4.0443975217287,23.1470937143693,,,,64.6,36.7,36.7,,2023-01-24T14:45:00Z,2023-01-24 06:45:00-08:00\r\n'
b'2023-01-24T15:00:00Z,,,37.8,1.0,,301.051181102362,73.5,,14.0,,,0.0,13.01,23.68,0.00127126080896308,4.04447818763213,23.1471743802727,,,,64.6,36.7,37.8,,2023-01-24T15:00:00Z,2023-01-24 07:00:00-08:00\r\n'
b'2023-01-24T15:15:00Z,,,38.2,2.0,,296.811023622047,74.5,,42.0,,,0.0,13.01,23.68,0.00145350777930039,4.04466043460247,23.147356627243,,,,64.6,36.7,38.2,,2023-01-24T15:15:00Z,2023-01-24 07:15:00-08:00\r\n'
b'2023-01-24T15:30:00Z,,,38.3,0.0,,265.716535433071,73.5,,70.0,,,0.0,13.01,23.68,0.00172984138074302,4.04493676820391,23.1476329608444,,,,64.6,36.7,38.3,,2023-01-24T15:30:00Z,2023-01-24 07:30:00-08:00\r\n'
b'2023-01-24T15:45:00Z,,,39.3,0.0,,303.877952755906,73.0,,91.0,,,0.0,13.01,23.68,0.00205363745428979,4.04526056427746,23.1479567569179,,,,64.6,36.7,39.3,,2023-01-24T15:45:00Z,2023-01-24 07:45:00-08:00\r\n'
b'2023-01-24T16:00:00Z,,,40.1,0.0,,146.992125984252,75.0,,611.0,,,0.0,13.01,23.68,0.00319787417930768,4.04640480100248,23.1491009936429,,,,64.6,36.7,40.1,,2023-01-24T16:00:00Z,2023-01-24 08:00:00-08:00\r\n'
b'2023-01-24T16:15:00Z,,,42.2,0.0,,139.925196850394,76.0,,843.0,,,0.0,13.01,23.68,0.00603265706198553,4.04923958388516,23.1519357765256,,,,64.6,36.7,42.2,,2023-01-24T16:15:00Z,2023-01-24 08:15:00-08:00\r\n'
b'2023-01-24T16:30:00Z,,,42.7,1.0,,224.728346456693,77.0,,1068.0,,,0.0,13.01,23.68,0.0100270679278005,4.05323399475097,23.1559301873914,,,,64.6,36.7,42.7,,2023-01-24T16:30:00Z,2023-01-24 08:30:00-08:00\r\n'
b'2023-01-24T16:45:00Z,,,45.2,0.0,,200.700787401575,78.0,,1258.0,,,0.0,13.01,23.68,0.0151198918116812,4.05832681863485,23.1610230112753,,,,64.6,36.7,45.2,,2023-01-24T16:45:00Z,2023-01-24 08:45:00-08:00\r\n'
b'2023-01-24T17:00:00Z,,,45.1,0.0,,115.897637795276,76.0,,1448.0,,,0.0,13.01,23.68,0.0212142378398799,4.06442116466305,23.1671173573035,,,,64.6,36.7,45.1,,2023-01-24T17:00:00Z,2023-01-24 09:00:00-08:00\r\n'
b'2023-01-24T17:15:00Z,,,48.5,0.0,,115.897637795276,62.5,,1624.0,,,0.0,13.01,23.68,0.0283836298212759,4.07159055664445,23.1742867492849,,,,64.6,36.7,48.5,,2023-01-24T17:15:00Z,2023-01-24 09:15:00-08:00\r\n'
b'2023-01-24T17:30:00Z,,,50.2,1.0,,90.4566929133858,68.5,,1778.0,,,0.0,13.01,23.68,0.0367621455610695,4.07996907238424,23.1826652650247,,,,64.6,36.7,50.2,,2023-01-24T17:30:00Z,2023-01-24 09:30:00-08:00\r\n'
b'2023-01-24T17:45:00Z,,,52.8,3.0,,98.9370078740157,64.0,,1933.0,,,0.0,13.01,23.68,0.0460557195586643,4.08926264638183,23.1919588390223,,,,64.6,36.7,52.8,,2023-01-24T17:45:00Z,2023-01-24 09:45:00-08:00\r\n'
b'2023-01-24T18:00:00Z,,,53.1,1.0,,55.1220472440945,63.0,,2074.0,,,0.0,13.01,23.68,0.0563589744387835,4.09956590126195,23.2022620939024,,,,64.6,36.7,53.1,,2023-01-24T18:00:00Z,2023-01-24 10:00:00-08:00\r\n'
b'2023-01-24T18:15:00Z,,,55.3,1.0,,65.0157480314961,56.5,,2200.0,,,0.0,13.01,23.68,0.0678820459090498,4.11108897273222,23.2137851653727,,,,64.6,36.7,55.3,,2023-01-24T18:15:00Z,2023-01-24 10:15:00-08:00\r\n'
b'2023-01-24T18:30:00Z,,,57.2,2.0,,134.271653543307,46.0,,2320.0,,,0.0,13.01,23.68,0.0803424866068776,4.12354941343005,23.2262456060705,,,,64.6,36.7,57.2,,2023-01-24T18:30:00Z,2023-01-24 10:30:00-08:00\r\n'
b'2023-01-24T18:45:00Z,,,58.9,3.0,,122.964566929134,34.0,,2418.0,,,0.0,13.01,23.68,0.093460393797383,4.13666732062056,23.239363513261,,,,64.6,36.7,58.9,,2023-01-24T18:45:00Z,2023-01-24 10:45:00-08:00\r\n'
b'2023-01-24T19:00:00Z,,,59.2,1.0,,113.070866141732,39.0,,2496.0,,,0.0,13.01,23.68,0.107428215316086,4.15063514213926,23.2533313347797,,,,64.6,36.7,59.2,,2023-01-24T19:00:00Z,2023-01-24 11:00:00-08:00\r\n'
b'2023-01-24T19:15:00Z,,,60.2,3.0,,93.2834645669291,35.0,,2566.0,,,0.0,13.01,23.68,0.121949769417864,4.16515669624104,23.2678528888815,,,,64.6,36.7,60.2,,2023-01-24T19:15:00Z,2023-01-24 11:15:00-08:00\r\n'
b'2023-01-24T19:30:00Z,,,60.4,2.0,,120.137795275591,36.5,,2615.0,,,0.0,13.01,23.68,0.136780821906756,4.17998774872993,23.2826839413704,,,,64.6,36.7,60.4,,2023-01-24T19:30:00Z,2023-01-24 11:30:00-08:00\r\n'
b'2023-01-24T19:45:00Z,,,61.1,4.0,,91.8700787401575,37.5,,2650.0,,,0.0,13.01,23.68,0.151782672781905,4.19498959960508,23.2976857922455,,,,64.6,36.7,61.1,,2023-01-24T19:45:00Z,2023-01-24 11:45:00-08:00\r\n'
b'2023-01-24T20:00:00Z,,,61.2,2.0,,28.2677165354331,36.0,,2664.0,,,0.0,13.01,23.68,0.167008957909343,4.21021588473252,23.3129120773729,,,,64.6,36.7,61.2,,2023-01-24T20:00:00Z,2023-01-24 12:00:00-08:00\r\n'
b'2023-01-24T20:15:00Z,,,62.4,0.0,,120.137795275591,32.5,,2664.0,,,0.0,13.01,23.68,0.183007033164821,4.226213959988,23.3289101526284,,,,64.6,36.7,62.4,,2023-01-24T20:15:00Z,2023-01-24 12:15:00-08:00\r\n'
b'2023-01-24T20:30:00Z,,,63.5,3.0,,50.8818897637795,33.5,,2657.0,,,0.0,13.01,23.68,0.199106655569268,4.24231358239245,23.3450097750328,,,,64.6,36.7,63.5,,2023-01-24T20:30:00Z,2023-01-24 12:30:00-08:00\r\n'
b'2023-01-24T20:45:00Z,,,62.8,4.0,,101.763779527559,32.0,,2629.0,,,0.0,13.01,23.68,0.214541716919659,4.25774864374284,23.3604448363832,,,,64.6,36.7,62.8,,2023-01-24T20:45:00Z,2023-01-24 12:45:00-08:00\r\n'
b'2023-01-24T21:00:00Z,,,62.9,3.0,,93.2834645669291,30.5,,2580.0,,,0.0,13.01,23.68,0.229702157821199,4.27290908464438,23.3756052772847,,,,64.6,36.7,62.9,,2023-01-24T21:00:00Z,2023-01-24 13:00:00-08:00\r\n'
b'2023-01-24T21:15:00Z,,,63.6,4.0,,70.6692913385827,32.5,,2517.0,,,0.0,13.01,23.68,0.244617069332374,4.28782399615555,23.3905201887959,,,,64.6,36.7,63.6,,2023-01-24T21:15:00Z,2023-01-24 13:15:00-08:00\r\n'
b'2023-01-24T21:30:00Z,,,64.2,1.0,,344.866141732283,31.5,,2425.0,,,0.0,13.01,23.68,0.259450412137643,4.30265733896082,23.4053535316012,,,,64.6,36.7,64.2,,2023-01-24T21:30:00Z,2023-01-24 13:30:00-08:00\r\n'
b'2023-01-24T21:45:00Z,,,64.6,2.0,,296.811023622047,34.5,,2320.0,,,0.0,13.01,23.68,0.274016808110517,4.31722373493369,23.4199199275741,,,,64.6,36.7,64.6,,2023-01-24T21:45:00Z,2023-01-24 13:45:00-08:00\r\n'
b'2023-01-24T22:00:00Z,,,64.4,3.0,,57.9488188976378,33.0,,2200.0,,,0.0,13.01,23.68,0.28766905516412,4.33087598198729,23.4335721746277,,,,64.6,36.7,64.4,,2023-01-24T22:00:00Z,2023-01-24 14:00:00-08:00\r\n'
b'2023-01-24T22:15:00Z,,,63.9,3.0,,25.4409448818898,33.0,,2074.0,,,0.0,13.01,23.68,0.300424276611009,4.34363120343418,23.4463273960746,,,,64.6,36.7,63.9,,2023-01-24T22:15:00Z,2023-01-24 14:15:00-08:00\r\n'
b'2023-01-24T22:30:00Z,,,63.3,3.0,,69.255905511811,33.0,,1940.0,,,0.0,13.01,23.68,0.312318194498452,4.35552512132162,23.458221313962,,,,64.6,36.7,63.3,,2023-01-24T22:30:00Z,2023-01-24 14:30:00-08:00\r\n'
b'2023-01-24T22:45:00Z,,,63.5,2.0,,84.8031496062992,33.5,,1785.0,,,0.0,13.01,23.68,0.323393435559885,4.36660036238305,23.4692965550234,,,,64.6,36.7,63.5,,2023-01-24T22:45:00Z,2023-01-24 14:45:00-08:00\r\n'
b'2023-01-24T23:00:00Z,,,63.4,7.0,,292.570866141732,28.0,,1638.0,,,0.0,13.01,23.68,0.333387730534211,4.37659465735738,23.4792908499977,,,,64.6,36.7,63.4,,2023-01-24T23:00:00Z,2023-01-24 15:00:00-08:00\r\n'
b'2023-01-24T23:15:00Z,,,63.1,2.0,,25.4409448818898,30.0,,1469.0,,,0.0,13.01,23.68,0.342481791896073,4.38568871871924,23.4883849113596,,,,64.6,36.7,63.1,,2023-01-24T23:15:00Z,2023-01-24 15:15:00-08:00\r\n'
b'2023-01-24T23:30:00Z,,,62.9,6.0,,302.464566929134,25.0,,1314.0,,,0.0,13.01,23.68,0.350661426896849,4.39386835372002,23.4965645463604,,,,64.6,36.7,62.9,,2023-01-24T23:30:00Z,2023-01-24 15:30:00-08:00\r\n'
b'2023-01-24T23:45:00Z,,,62.4,8.0,,291.157480314961,26.5,,1096.0,,,0.0,13.01,23.68,0.357796029181536,4.40100295600471,23.5036991486451,,,,64.6,36.7,62.4,,2023-01-24T23:45:00Z,2023-01-24 15:45:00-08:00\r\n'
b'2023-01-25T00:00:00Z,,,61.9,3.0,,248.755905511811,29.5,,119.0,,,0.0,13.01,23.68,0.361625881871704,4.40483280869488,23.5075290013353,,,,64.6,36.7,61.9,,2023-01-25T00:00:00Z,2023-01-24 16:00:00-08:00\r\n'
b'2023-01-25T00:15:00Z,,,59.3,2.0,,221.90157480315,28.5,,112.0,,,0.0,13.01,23.68,0.362077942654616,4.40528486947779,23.5079810621182,,,,64.6,36.7,59.3,,2023-01-25T00:15:00Z,2023-01-24 16:15:00-08:00\r\n'
b'2023-01-25T00:30:00Z,,,58.2,0.0,,196.46062992126,30.0,,98.0,,,0.0,13.01,23.68,0.362241836040121,4.4054487628633,23.5081449555037,,,,64.6,36.7,58.2,,2023-01-25T00:30:00Z,2023-01-24 16:30:00-08:00\r\n'
b'2023-01-25T00:45:00Z,,,56.4,0.0,,268.543307086614,31.0,,84.0,,,0.0,13.01,23.68,0.362241836040121,4.4054487628633,23.5081449555037,,,,64.6,36.7,56.4,,2023-01-25T00:45:00Z,2023-01-24 16:45:00-08:00\r\n'
b'2023-01-25T01:00:00Z,,,54.8,3.0,,282.677165354331,32.5,,63.0,,,0.0,13.01,23.68,0.362396690289557,4.40560361711274,23.5082998097531,,,,64.6,36.7,54.8,,2023-01-25T01:00:00Z,2023-01-24 17:00:00-08:00\r\n'
b'2023-01-25T01:15:00Z,,,55.4,1.0,,261.476377952756,28.5,,35.0,,,0.0,13.01,23.68,0.362569956105733,4.40577688292892,23.5084730755693,,,,64.6,36.7,55.4,,2023-01-25T01:15:00Z,2023-01-24 17:15:00-08:00\r\n'
b'2023-01-25T01:30:00Z,,,54.2,1.0,,8.48031496062992,28.5,,14.0,,,0.0,13.01,23.68,0.362569956105733,4.40577688292892,23.5084730755693,,,,64.6,36.7,54.2,,2023-01-25T01:30:00Z,2023-01-24 17:30:00-08:00\r\n'
b'2023-01-25T01:45:00Z,,,54.1,0.0,,219.074803149606,27.0,,0.0,,,0.0,13.01,23.68,0.362569956105733,4.40577688292892,23.5084730755693,,,,64.6,36.7,54.1,,2023-01-25T01:45:00Z,2023-01-24 17:45:00-08:00\r\n'
b'2023-01-25T02:00:00Z,,,53.4,1.0,,146.992125984252,26.5,,0.0,,,0.0,13.01,23.68,0.362569956105733,4.40577688292892,23.5084730755693,,,,64.6,36.7,53.4,,2023-01-25T02:00:00Z,2023-01-24 18:00:00-08:00\r\n'
b'2023-01-25T02:15:00Z,,,51.9,2.0,,301.051181102362,30.0,,0.0,,,0.0,13.01,23.68,0.362569956105733,4.40577688292892,23.5084730755693,,,,64.6,36.7,51.9,,2023-01-25T02:15:00Z,2023-01-24 18:15:00-08:00\r\n'
b'2023-01-25T02:30:00Z,,,53.0,0.0,,265.716535433071,26.0,,0.0,,,0.0,13.01,23.68,0.362569956105733,4.40577688292892,23.5084730755693,,,,64.6,36.7,53.0,,2023-01-25T02:30:00Z,2023-01-24 18:30:00-08:00\r\n'
b'2023-01-25T02:45:00Z,,,52.8,1.0,,264.303149606299,25.0,,0.0,,,0.0,13.01,23.68,0.362569956105733,4.40577688292892,23.5084730755693,,,,64.6,36.7,52.8,,2023-01-25T02:45:00Z,2023-01-24 18:45:00-08:00\r\n'
b'2023-01-25T03:00:00Z,,,52.0,3.0,,306.704724409449,26.0,,0.0,,,0.0,13.01,23.68,0.362634005597911,4.4058409324211,23.5085371250615,,,,64.6,36.7,52.0,,2023-01-25T03:00:00Z,2023-01-24 19:00:00-08:00\r\n'
b'2023-01-25T03:15:00Z,,,51.2,1.0,,274.196850393701,28.5,,0.0,,,0.0,13.01,23.68,0.362691664942199,4.40589859176539,23.5085947844058,,,,64.6,36.7,51.2,,2023-01-25T03:15:00Z,2023-01-24 19:15:00-08:00\r\n'
